999,Wels,,1,48.168,14.021, 318
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/19/2005,05:00,17,382,2,3,10,0,3,20,2,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,12.3,E,8,10.3,E,8,87,E,8,974,E,8,248,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.904,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,06:00,223,1335,62,3,10,6,3,20,61,3,10,6522,3,10,519,3,20,6435,3,10,-9990,0,0,10,E,8,9,E,8,13.2,E,8,10.1,E,8,82,E,8,974,E,8,195,E,8,1.8,E,8,-9990,0,0,-9990,0,0,1.884,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,07:00,442,1335,134,3,10,16,3,20,129,3,10,14598,3,10,1506,3,20,14099,3,10,-9990,0,0,10,E,8,9,E,8,14.1,E,8,11.0,E,8,82,E,8,974,E,8,166,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.003,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,08:00,654,1335,209,3,10,20,3,20,200,3,10,23205,3,10,1958,3,20,22246,3,10,-9990,0,0,10,E,8,9,E,8,15.0,E,8,9.0,E,8,67,E,8,974,E,8,211,E,8,2.8,E,8,-9990,0,0,-9990,0,0,1.741,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,09:00,843,1335,322,3,10,69,3,20,279,3,10,35851,3,10,6507,3,20,31739,3,10,-9990,0,0,10,E,8,9,E,8,16.3,E,8,9.5,E,8,64,E,8,974,E,8,210,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.803,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,10:00,998,1335,363,3,10,32,3,20,340,3,10,41197,3,10,3250,3,20,38766,3,10,-9990,0,0,10,E,8,9,E,8,17.2,E,8,8.8,E,8,58,E,8,974,E,8,182,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.721,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,11:00,1108,1335,383,3,10,33,3,20,356,3,10,42795,3,10,2612,3,20,40626,3,10,-9990,0,0,10,E,8,9,E,8,18.0,E,8,9.3,E,8,57,E,8,975,E,8,183,E,8,1.4,E,8,-9990,0,0,-9990,0,0,1.780,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,12:00,1165,1335,402,3,10,26,3,20,379,3,10,46389,3,10,2632,3,20,44092,3,10,-9990,0,0,10,E,8,9,E,8,18.7,E,8,9.0,E,8,53,E,8,975,E,8,225,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.746,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,13:00,1165,1335,477,3,10,85,3,20,403,3,10,53271,3,10,8454,3,20,45889,3,10,-9990,0,0,10,E,8,9,E,8,19.4,E,8,8.8,E,8,50,E,8,975,E,8,206,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.715,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,14:00,1109,1335,436,3,10,44,3,20,399,3,10,48615,3,10,3892,3,20,45381,3,10,-9990,0,0,10,E,8,9,E,8,19.9,E,8,9.8,E,8,52,E,8,975,E,8,207,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.843,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,15:00,1000,1335,368,3,10,38,3,20,340,3,10,41060,3,10,3107,3,20,38732,3,10,-9990,0,0,10,E,8,9,E,8,20.1,E,8,10.3,E,8,53,E,8,975,E,8,197,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.908,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,16:00,845,1335,298,3,10,31,3,20,279,3,10,33489,3,10,3207,3,20,31458,3,10,-9990,0,0,10,E,8,9,E,8,20.1,E,8,9.7,E,8,51,E,8,975,E,8,199,E,8,3.1,E,8,-9990,0,0,-9990,0,0,1.834,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,17:00,656,1335,206,3,10,18,3,20,197,3,10,22890,3,10,1748,3,20,22032,3,10,-9990,0,0,10,E,8,9,E,8,19.7,E,8,9.5,E,8,52,E,8,976,E,8,234,E,8,2.6,E,8,-9990,0,0,-9990,0,0,1.810,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,18:00,445,1335,127,3,10,9,3,20,124,3,10,13854,3,10,789,3,20,13591,3,10,-9990,0,0,10,E,8,9,E,8,19.2,E,8,9.4,E,8,53,E,8,976,E,8,113,E,8,3.1,E,8,-9990,0,0,-9990,0,0,1.794,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,19:00,226,1335,54,3,10,0,3,20,54,3,10,5796,3,10,0,3,20,5796,3,10,-9990,0,0,10,E,8,9,E,8,18.5,E,8,9.5,E,8,56,E,8,976,E,8,14,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.798,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,20:00,17,389,1,3,10,0,3,20,1,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,9,E,8,8,E,8,17.7,E,8,9.7,E,8,59,E,8,976,E,8,12,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.830,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,17.3,E,8,10.3,E,8,64,E,8,976,E,8,51,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.912,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,16.9,E,8,9.6,E,8,62,E,8,977,E,8,51,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.814,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,16.5,E,8,9.4,E,8,63,E,8,977,E,8,95,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.788,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/19/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,16.1,E,8,10.0,E,8,67,E,8,977,E,8,17,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.862,E,8,0.142,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,15.9,E,8,9.1,E,8,64,E,8,977,E,8,55,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.756,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,15.6,E,8,9.7,E,8,68,E,8,977,E,8,28,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.831,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,15.4,E,8,9.8,E,8,69,E,8,978,E,8,347,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.845,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,15.3,E,8,10.2,E,8,72,E,8,978,E,8,324,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.900,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,05:00,18,395,4,3,10,0,3,20,4,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,6,E,8,5,E,8,15.4,E,8,10.7,E,8,73,E,8,978,E,8,25,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.956,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,06:00,227,1334,128,3,10,329,3,20,72,3,10,12464,3,10,18306,3,20,9353,3,10,-9990,0,0,5,E,8,4,E,8,17.0,E,8,10.9,E,8,67,E,8,978,E,8,98,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.996,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,07:00,445,1334,242,3,10,403,3,20,107,3,10,25266,3,10,29647,3,20,15372,3,10,-9990,0,0,5,E,8,4,E,8,18.6,E,8,12.2,E,8,66,E,8,978,E,8,186,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.177,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,08:00,656,1334,354,3,10,346,3,20,184,3,10,38082,3,10,30163,3,20,23241,3,10,-9990,0,0,6,E,8,5,E,8,20.1,E,8,13.5,E,8,66,E,8,979,E,8,93,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.395,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,09:00,846,1334,504,3,10,435,3,20,229,3,10,53996,3,10,32672,3,20,33283,3,10,-9990,0,0,6,E,8,5,E,8,21.8,E,8,14.4,E,8,63,E,8,979,E,8,39,E,8,0.5,E,8,-9990,0,0,-9990,0,0,2.549,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,10:00,1001,1334,629,3,10,484,3,20,266,3,10,68151,3,10,38864,3,20,39005,3,10,-9990,0,0,6,E,8,5,E,8,23.5,E,8,14.4,E,8,57,E,8,979,E,8,31,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.539,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,11:00,1110,1334,710,3,10,496,3,20,298,3,10,77342,3,10,40586,3,20,43571,3,10,-9990,0,0,6,E,8,5,E,8,25.0,E,8,14.1,E,8,51,E,8,979,E,8,70,E,8,0.5,E,8,-9990,0,0,-9990,0,0,2.492,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,12:00,1167,1334,718,3,10,402,3,20,366,3,10,79358,3,10,40182,3,20,44211,3,10,-9990,0,0,6,E,8,5,E,8,26.1,E,8,14.3,E,8,48,E,8,979,E,8,67,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.516,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,13:00,1167,1334,516,3,10,115,3,20,415,3,10,57882,3,10,11754,3,20,47598,3,10,-9990,0,0,10,E,8,9,E,8,26.4,E,8,14.3,E,8,47,E,8,980,E,8,107,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.521,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,14:00,1111,1334,576,3,10,227,3,20,387,3,10,64015,3,10,22443,3,20,45323,3,10,-9990,0,0,9,E,8,8,E,8,26.8,E,8,14.0,E,8,45,E,8,979,E,8,70,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.470,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
05/20/2005,15:00,1002,1334,619,3,10,422,3,20,302,3,10,67945,3,10,40698,3,20,37375,3,10,-9990,0,0,6,E,8,5,E,8,27.1,E,8,15.1,E,8,48,E,8,979,E,8,356,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.674,E,8,0.108,E,8,0.20,E,8,0,-9990,0,0
